date,price,open,high,low,close,volume,return
2018-03-08,1819.41,1815.66,1834.79,1809.08,1819.41,11395181131,0.0020613084784048726
2018-03-09,1819.88,1819.41,1823.58,1817.82,1819.88,5573821459,0.0002626272640631669
2018-03-12,1816.03,1819.88,1828.66,1795.59,1816.03,10611723530,-0.002121245350070178
2018-03-13,1823.99,1816.03,1841.54,1808.54,1823.99,12037766432,0.004377268750438332
2018-03-14,1831.12,1823.99,1836.71,1821.61,1831.12,18257352906,0.003897993672969743
2018-03-15,1812.74,1831.12,1838.4,1795.93,1812.74,34126557258,-0.010088316063359904
2018-03-16,1903.65,1812.74,1972.17,1784.77,1903.65,119771558575,0.0489341277442251
2018-03-19,1799.29,1903.65,1941.16,1716.56,1799.29,138605702691,-0.05638259384881952
2018-03-20,2032.06,1799.29,2209.65,1731.89,2032.06,250302583130,0.12165858014259497
2018-03-21,1999.88,2032.06,2046.04,1967.77,1999.88,29695086317,-0.01596018753881145
2018-03-22,2064.96,1999.88,2119.31,1977.32,2064.96,108345022717,0.0320225514129824
2018-03-23,2055.53,2064.96,2081.71,2016.62,2055.53,20287110989,-0.0045775547924171755
2018-03-26,2053.49,2055.53,2066.5,2027.92,2053.49,4379409563,-0.0009930477947727272
2018-03-27,2056.94,2053.49,2064.22,2050.38,2056.94,6909763902,0.0016790669627445931
2018-03-28,2058.95,2056.94,2071.57,2051.54,2058.95,5437456075,0.0009781864708550306
2018-03-29,2052.83,2058.95,2067.4,2033.18,2052.83,10025708087,-0.002977188368785102
2018-03-30,2059.36,2052.83,2083.91,2042.34,2059.36,10765867975,0.003173044332336835
2018-04-02,2060.12,2059.36,2061.27,2058.86,2060.12,5746259694,0.00037092995327982534
2018-04-03,2057.76,2060.12,2062.17,2052.97,2057.76,4838086296,-0.0011477417665087643
2018-04-04,2058.96,2057.76,2063.17,2055.96,2058.96,3723559984,0.0005841867805141175
2018-04-05,2063.26,2058.96,2071.26,2055.54,2063.26,11805341127,0.002088180768731822
2018-04-06,2069.4,2063.26,2075.33,2060.73,2069.4,8799612964,0.002970603507903744
2018-04-09,2080.17,2069.4,2093.77,2063.6,2080.17,10305480041,0.005192290793576499
2018-04-10,2072.07,2080.17,2086.72,2056.86,2072.07,10538791327,-0.0039054427318635098
2018-04-11,2081.17,2072.07,2093.62,2066.75,2081.17,12008912169,0.004385887686205158
2018-04-12,2084.15,2081.17,2095.91,2076.14,2084.15,10655201614,0.0014305030155843104
2018-04-13,2090.87,2084.15,2096.18,2081.88,2090.87,14064008229,0.0032163287071176015
2018-04-16,2081.48,2090.87,2101.61,2056.53,2081.48,19064489858,-0.00449962028696836
2018-04-17,2068.2,2081.48,2096.04,2034.44,2068.2,22684350202,-0.006398732841799642
2018-04-18,2075.35,2068.2,2088.82,2062.45,2075.35,14849449987,0.003451414167106683
2018-04-19,2081.48,2075.35,2104.56,2065.49,2081.48,8182199948,0.0029474202309237225
2018-04-20,2082.95,2081.48,2085.22,2080.51,2082.95,4777515769,0.000705966076660631
2018-04-23,2081.45,2082.95,2089.44,2066.32,2081.45,3796374086,-0.0007231677065543396
2018-04-24,2082.78,2081.45,2084.83,2080.57,2082.78,4621715592,0.0006395218686271914
2018-04-25,2081.09,2082.78,2085.26,2075.29,2081.09,6512465068,-0.0008108264653099267
2018-04-26,2075.52,2081.09,2084.24,2068.19,2075.52,9850169879,-0.002678760204826391
2018-04-27,2076.38,2075.52,2084.73,2071.95,2076.38,6559140855,0.0004160084945683181
2018-04-30,2079.36,2076.38,2084.61,2074.14,2079.36,4750173173,0.0014336476507574663
2018-05-01,2091.93,2079.36,2109.74,2071.78,2091.93,19648353246,0.006026943209547842
2018-05-02,2077.22,2091.93,2098.1,2062.93,2077.22,13208554155,-0.007059845399839731
2018-05-03,2060.07,2077.22,2089.81,2030.93,2060.07,22568540831,-0.008287358951459394
2018-05-04,2066.57,2060.07,2079.91,2054.37,2066.57,13116394917,0.0031478183007902887
2018-05-07,2082.53,2066.57,2095.88,2060.89,2082.53,19329782425,0.007691745779731817
2018-05-08,2097.03,2082.53,2110.85,2076.64,2097.03,22348674753,0.006940453790176706
2018-05-09,2099.54,2097.03,2118.01,2089.12,2099.54,4620916374,0.001196682818171028
2018-05-10,2096.52,2099.54,2102.31,2090.07,2096.52,4069386036,-0.0014396468208979396
2018-05-11,2096.94,2096.52,2104.05,2093.47,2096.94,4667241641,0.00020178731733931976
2018-05-14,2100.96,2096.94,2113.08,2091.76,2100.96,13086122811,0.0019123515560905899
2018-05-15,2090.27,2100.96,2105.8,2079.02,2090.27,11015135498,-0.005101555552337026
2018-05-16,2095.27,2090.27,2101.86,2087.45,2095.27,12724994878,0.002390507443474763
2018-05-17,2089.48,2095.27,2099.46,2079.73,2089.48,9782025332,-0.0027664119717479515
2018-05-18,2090.46,2089.48,2093.28,2088.27,2090.46,3039716102,0.00046647495060827843
2018-05-21,2091.03,2090.46,2094.4,2089.01,2091.03,2931674184,0.0002771123200853793
2018-05-22,2087.64,2091.03,2092.3,2084.7,2087.64,7150193132,-0.0016253137864014147
2018-05-23,2083.68,2087.64,2090.2,2077.71,2083.68,6844865562,-0.0019001333018768842
2018-05-24,2079.76,2083.68,2086.31,2073.62,2079.76,5181419724,-0.001879755646284789
2018-05-25,2082.14,2079.76,2112.6,2066.73,2082.14,3636948481,0.001144131960344652
2018-05-28,2082.26,2082.14,2090.2,2078.74,2082.26,2811806553,5.615993701976431e-05
2018-05-29,2081.28,2082.26,2088.4,2066.95,2081.28,4820917102,-0.0004712731294355568
2018-05-30,2081.55,2081.28,2082.16,2081.02,2081.55,3786893344,0.00013220882637402735
2018-05-31,2081.51,2081.55,2081.99,2080.49,2081.51,3052090601,-2.1276124791277766e-05
2018-06-01,2088.63,2081.51,2108.52,2073.01,2088.63,11793447855,0.003415808476274569
2018-06-04,2097.37,2088.63,2112.17,2082.32,2097.37,17471063427,0.004174453987324985
2018-06-05,2099.02,2097.37,2102.05,2096.07,2099.02,5903363229,0.0007842712747232979
2018-06-06,2101.92,2099.02,2108.57,2096.17,2101.92,6339785506,0.0013818783405169593
2018-06-07,2106.0,2101.92,2115.76,2097.74,2106.0,10325266926,0.0019397247589831232
2018-06-08,2105.31,2106.0,2113.29,2088.29,2105.31,3169110007,-0.0003265687940271209
2018-06-11,2105.75,2105.31,2106.61,2104.94,2105.75,3700753216,0.00020632390514889112
2018-06-12,2104.41,2105.75,2109.61,2095.39,2104.41,4620359041,-0.0006326437176647652
2018-06-13,2112.93,2104.41,2130.2,2097.04,2112.93,8617805926,0.004040281661038576
2018-06-14,2102.36,2112.93,2130.73,2061.05,2102.36,12931192724,-0.005018780851610154
2018-06-15,2098.85,2102.36,2109.69,2081.77,2098.85,3872990160,-0.001670764481518644
2018-06-18,2095.67,2098.85,2101.03,2090.59,2095.67,12183241012,-0.001512234800948448
2018-06-19,2092.2,2095.67,2101.42,2078.81,2092.2,5431210977,-0.0016606322317511738
2018-06-20,2090.23,2092.2,2098.26,2076.11,2090.23,8997373710,-0.0009396017510910388
2018-06-21,2089.14,2090.23,2095.52,2076.81,2089.14,4716643359,-0.0005227108082497392
2018-06-22,2086.21,2089.14,2096.52,2069.01,2086.21,7843002092,-0.0014024115622904188
2018-06-25,2080.26,2086.21,2096.86,2055.48,2080.26,8515754742,-0.0028586730580264313
2018-06-26,2078.76,2080.26,2081.1,2076.8,2078.76,5428849344,-0.0007193300801893509
2018-06-27,2078.68,2078.76,2079.2,2077.64,2078.68,4365552198,-4.116752167608438e-05
2018-06-28,2074.25,2078.68,2086.01,2057.18,2074.25,10058446521,-0.0021304564327527115
2018-06-29,2061.01,2074.25,2079.33,2049.24,2061.01,22389119597,-0.006402400009608785
2018-07-02,2067.4,2061.01,2072.41,2058.87,2067.4,9301243942,0.0030956370982906717
2018-07-03,2078.32,2067.4,2090.49,2062.21,2078.32,13174639112,0.0052658558060183725
2018-07-05,2082.79,2076.11,2088.67,2073.59,2082.79,12460056966,0.003213414426977046
2018-07-06,2083.75,2082.79,2094.25,2078.29,2083.75,6262592252,0.0004611975332296756
2018-07-09,2082.06,2083.75,2084.27,2080.84,2082.06,8620421494,-0.0008128605666683747
2018-07-10,2087.66,2082.06,2092.62,2079.94,2087.66,10393595018,0.002689506236761815
2018-07-11,2095.32,2087.66,2104.53,2083.73,2095.32,9256483997,0.003662630636771359
2018-07-12,2100.33,2095.32,2104.61,2093.49,2100.33,5295137403,0.0023865770661556703
2018-07-13,2100.34,2100.33,2116.97,2093.2,2100.34,4792777404,2.9081449891078034e-06
2018-07-16,2095.52,2100.34,2109.39,2074.44,2095.52,5023853648,-0.0022971750892473533
2018-07-17,2093.03,2095.52,2101.62,2078.81,2093.03,5546598879,-0.001187981486176068
2018-07-18,2094.44,2093.03,2097.89,2091.55,2094.44,4676844770,0.0006752143783286433
2018-07-19,2093.01,2094.44,2097.69,2085.45,2093.01,4917015263,-0.0006833732770774227
2018-07-20,2094.87,2093.01,2097.98,2091.68,2094.87,5538967850,0.0008897724471977644
2018-07-23,2092.79,2094.87,2096.75,2088.41,2092.79,5952101657,-0.0009934415976768456
2018-07-24,2077.9,2092.79,2100.04,2061.12,2077.9,9397679593,-0.007144133335509543
2018-07-25,2068.85,2077.9,2085.62,2050.91,2068.85,13261410126,-0.0043608931361216975
2018-07-26,2055.56,2068.85,2073.23,2045.42,2055.56,9139617542,-0.006445167643260563
2018-07-27,2056.17,2055.56,2059.67,2054.07,2056.17,5184024391,0.00029737195052705685
2018-07-30,2060.45,2056.17,2086.23,2045.15,2060.45,6874071291,0.002076220805653155
2018-07-31,2071.83,2060.45,2084.73,2054.95,2071.83,8247336026,0.005506618804717119
2018-08-01,2034.19,2071.83,2093.73,1984.01,2034.19,34695061356,-0.01833411163660813
2018-08-02,2015.11,2034.19,2057.49,1961.25,2015.11,20617380419,-0.009421284499728774
2018-08-03,2018.82,2015.11,2027.81,2011.27,2018.82,10852342749,0.0018393144086115078
2018-08-06,2015.55,2018.82,2021.05,2010.36,2015.55,7545122293,-0.0016237343475475944
2018-08-07,2011.97,2015.55,2022.34,1996.14,2011.97,8263965472,-0.0017764320107399238
2018-08-08,2016.17,2011.97,2020.59,2010.08,2016.17,11598221849,0.0020842257727229697
2018-08-09,2020.08,2016.17,2025.31,2013.93,2020.08,7596398172,0.0019409372346776586
2018-08-10,2016.02,2020.08,2026.94,2000.06,2016.02,10012870944,-0.0020158598758595794
2018-08-13,2035.04,2016.02,2053.31,2008.26,2035.04,29950986029,0.009391057568288126
2018-08-14,2036.48,2035.04,2039.43,2033.77,2036.48,3449373156,0.0007074068901209484
2018-08-15,2036.05,2036.48,2040.5,2026.68,2036.05,6168612168,-0.0002091135235639908
2018-08-16,2036.32,2036.05,2047.88,2031.1,2036.32,2477462982,0.00013196903918117134
2018-08-17,2039.37,2036.32,2042.65,2034.91,2039.37,8986940501,0.0014942529107347922
2018-08-20,2040.05,2039.37,2043.34,2037.96,2040.05,2696957810,0.00033769551559562457
2018-08-21,2039.53,2040.05,2041.14,2037.01,2039.53,4874171665,-0.0002560565388655528
2018-08-22,2040.76,2039.53,2045.76,2037.39,2040.76,8468730471,0.0006041720008671636
2018-08-23,2041.49,2040.76,2054.45,2035.21,2041.49,4022824846,0.00035425928285701184
2018-08-24,2037.17,2041.49,2047.42,2023.37,2037.17,7599009784,-0.0021152208746830618
2018-08-27,2037.75,2037.17,2047.53,2032.99,2037.75,4963387787,0.00028439993245298083
2018-08-28,2039.88,2037.75,2041.42,2037.09,2039.88,5271803009,0.0010423856502515749
2018-08-29,2043.54,2039.88,2047.44,2038.21,2043.54,12930116970,0.0017949199579437836
2018-08-30,2052.78,2043.54,2061.45,2039.84,2052.78,14336193004,0.004509091192777374
2018-08-31,2040.78,2052.78,2057.57,2029.67,2040.78,15025661766,-0.005860740341153566
2018-09-03,2047.76,2040.78,2054.03,2038.11,2047.76,9436534741,0.003414294784688514
2018-09-04,2055.95,2047.76,2066.28,2043.35,2055.95,9353588109,0.003988476292416889
2018-09-05,2060.94,2055.95,2065.12,2054.16,2060.94,7367558894,0.0024243528660639535
2018-09-06,2058.56,2060.94,2066.84,2044.81,2058.56,5464838986,-0.0011555130219609287
2018-09-07,2061.01,2058.56,2076.24,2052.03,2061.01,5308605271,0.0011886848333837
2018-09-10,2057.83,2061.01,2065.15,2048.17,2057.83,5690020555,-0.0015424895041977905
2018-09-11,2059.35,2057.83,2061.24,2057.02,2059.35,9662510950,0.000740639117732544
2018-09-12,2061.72,2059.35,2082.65,2050.4,2061.72,4444869603,0.0011479991991633618
2018-09-13,2054.01,2061.72,2076.64,2019.32,2054.01,12363404193,-0.0037443238076232082
2018-09-14,2060.26,2054.01,2066.62,2051.3,2060.26,12256094127,0.00303819125925912
2018-09-17,2059.81,2060.26,2064.96,2048.86,2059.81,4819881291,-0.00022008590821313032
2018-09-18,2062.27,2059.81,2080.09,2052.18,2062.27,6045880883,0.0011923836918144232
2018-09-19,2063.68,2062.27,2071.45,2058.94,2063.68,4672067234,0.000683991999345313
2018-09-20,2065.06,2063.68,2069.45,2061.8,2065.06,5716145063,0.0006705309713061888
2018-09-21,2070.59,2065.06,2080.17,2060.97,2070.59,10234363220,0.0026731549460348677
2018-09-24,2073.24,2070.59,2081.39,2067.1,2073.24,5868027663,0.0012773056618411108
2018-09-25,2069.36,2073.24,2076.33,2062.16,2069.36,4797815190,-0.0018720688211925364
2018-09-26,2061.42,2069.36,2081.72,2032.68,2061.42,10477288129,-0.0038454297024482736
2018-09-27,2065.26,2061.42,2079.86,2055.17,2065.26,5417573878,0.0018613676204798772
2018-09-28,2063.47,2065.26,2066.83,2059.8,2063.47,4445665483,-0.0008677315028270228
2018-10-01,2067.34,2063.47,2077.76,2059.01,2067.34,7750003998,0.0018755230925281505
2018-10-02,2053.81,2067.34,2075.79,2034.22,2053.81,20174305502,-0.006568770363247754
2018-10-03,2050.47,2053.81,2055.37,2046.82,2050.47,12145004701,-0.0016265235778917817
2018-10-04,2038.61,2050.47,2055.69,2026.5,2038.61,13963012963,-0.0058002057821008104
2018-10-05,2053.9,2038.61,2085.17,2025.31,2053.9,25397987061,0.007474612030504011
2018-10-08,2051.56,2053.9,2057.73,2042.65,2051.56,6617494443,-0.0011402547355081525
2018-10-09,2059.3,2051.56,2066.86,2048.34,2059.3,17517163192,0.00376366498965772
2018-10-10,2072.02,2059.3,2082.1,2055.0,2072.02,20450957070,0.006159094649406119
2018-10-11,2071.53,2072.02,2074.91,2064.79,2071.53,2974553694,-0.00023615450975140147
2018-10-12,2070.66,2071.53,2074.77,2063.1,2070.66,2643421526,-0.0004191387374747783
2018-10-15,2070.37,2070.66,2072.28,2066.59,2070.37,4193641284,-0.00014371440976237868
2018-10-16,2069.98,2070.37,2074.22,2061.0,2069.98,3336851673,-0.00018431015764753156
2018-10-17,2064.35,2069.98,2071.95,2059.79,2064.35,7129979422,-0.0027270291583049817
2018-10-18,2062.01,2064.35,2065.64,2059.01,2062.01,4114537492,-0.0011317780733802066
2018-10-19,2060.23,2062.01,2065.51,2052.08,2060.23,5696834419,-0.000866610413798765
2018-10-22,2071.83,2060.23,2080.53,2056.52,2071.83,25143361213,0.005615628317576259
2018-10-23,2070.74,2071.83,2080.15,2051.32,2070.74,4134206765,-0.000527379231975874
2018-10-24,2074.63,2070.74,2078.71,2068.99,2074.63,9168397251,0.0018788180279831947
2018-10-25,2060.29,2074.63,2083.16,2040.52,2060.29,18358975121,-0.006935087110666299
2018-10-26,2075.58,2060.29,2090.67,2053.87,2075.58,13546347056,0.007390405042427338
2018-10-29,2078.42,2075.58,2084.91,2072.8,2078.42,8168772176,0.0013719597756274592
2018-10-30,2085.77,2078.42,2103.7,2070.77,2085.77,8169927480,0.0035262158201467757
2018-10-31,2070.08,2085.77,2093.11,2053.08,2070.08,20425860051,-0.007547570723503502
2018-11-01,2081.71,2070.08,2101.28,2061.75,2081.71,14411494886,0.005602705346488446
2018-11-02,2078.06,2081.71,2085.47,2069.31,2078.06,9688948272,-0.0017580326925167359
2018-11-05,2070.69,2078.06,2083.66,2057.66,2070.69,8302988496,-0.0035527657227799416
2018-11-06,2081.61,2070.69,2101.87,2062.05,2081.61,17093635174,0.0052593182968826355
2018-11-07,2126.93,2081.61,2167.41,2064.63,2126.93,39973338138,0.02153942029061049
2018-11-08,2119.34,2126.93,2132.9,2105.47,2119.34,9822511812,-0.003573040324295482
2018-11-09,2125.86,2119.34,2144.44,2111.41,2125.86,3471454536,0.003069964122315171
2018-11-12,2129.01,2125.86,2158.05,2113.43,2129.01,12719293997,0.001478735244420183
2018-11-13,2137.16,2129.01,2147.15,2124.74,2137.16,14160508924,0.003822196432676134
2018-11-14,2145.94,2137.16,2159.92,2131.19,2145.94,10026825643,0.004099825502449629
2018-11-15,2141.19,2145.94,2147.72,2137.06,2141.19,6012555828,-0.0022135909943232523
2018-11-16,2138.18,2141.19,2143.83,2132.04,2138.18,5721459921,-0.001410623652737694
2018-11-19,2135.7,2138.18,2140.98,2129.17,2135.7,7536850450,-0.0011587997014092587
2018-11-20,2134.56,2135.7,2143.03,2117.47,2134.56,2655866176,-0.0005326349301138081
2018-11-21,2133.86,2134.56,2137.56,2126.85,2133.86,4061143301,-0.00033138834653146005
2018-11-22,2139.89,2133.86,2156.02,2126.96,2139.89,16644663198,0.002824852600234363
2018-11-23,2142.95,2139.89,2145.26,2138.9,2142.95,4750747216,0.0014272803295416001
2018-11-26,2154.29,2142.95,2167.94,2137.13,2154.29,15614263585,0.005277270563104782
2018-11-27,2164.37,2154.29,2192.66,2142.22,2164.37,26895841603,0.004668357191799003
2018-11-28,2165.1,2164.37,2167.95,2163.15,2165.1,5145919856,0.00034020463368535916
2018-11-29,2163.6,2165.1,2165.68,2162.26,2163.6,5237066650,-0.0006934277879353832
2018-11-30,2169.85,2163.6,2179.44,2159.5,2169.85,11538327098,0.002881445711019538
2018-12-03,2164.95,2169.85,2176.12,2150.35,2164.95,7561445931,-0.0022595927339266967
2018-12-04,2165.8,2164.95,2171.96,2162.31,2165.8,6467045982,0.0003950652767022435
2018-12-05,2169.34,2165.8,2177.47,2162.32,2169.34,6321251678,0.0016295137133155568
2018-12-06,2178.05,2169.34,2194.37,2162.37,2178.05,6898923036,0.0040078373297947655
2018-12-07,2176.68,2178.05,2179.62,2173.01,2176.68,4359611548,-0.0006303843017524404
2018-12-10,2177.68,2176.68,2191.23,2170.87,2177.68,3387230637,0.00046150765206758596
2018-12-11,2176.68,2177.68,2178.64,2174.45,2176.68,4157688368,-0.0004600523191031998
2018-12-12,2178.6,2176.68,2184.59,2174.11,2178.6,5052247090,0.0008811455853485591
2018-12-13,2181.14,2178.6,2192.78,2173.62,2181.14,8736084236,0.0011683628718768082
2018-12-14,2189.73,2181.14,2212.09,2171.6,2189.73,15085205068,0.003930287754267002
2018-12-17,2182.21,2189.73,2198.22,2162.47,2182.21,12075445855,-0.0034419006811888093
2018-12-18,2185.28,2182.21,2199.26,2176.23,2185.28,6623721613,0.0014065161997719221
2018-12-19,2195.88,2185.28,2207.46,2180.34,2195.88,10386447257,0.004840326560438147
2018-12-20,2204.88,2195.88,2212.42,2192.67,2204.88,6549761605,0.004090263029394884
2018-12-21,2207.36,2204.88,2211.38,2203.16,2207.36,6205930557,0.0011230224010436072
2018-12-24,2206.74,2207.36,2215.56,2187.61,2206.74,5235226169,-0.0002808022238552049
2018-12-26,2214.53,2214.85,2227.12,2185.93,2214.53,3255834861,-0.00014494081327983928
2018-12-27,2209.92,2214.53,2216.24,2205.95,2209.92,9357502403,-0.002085478441974577
2018-12-28,2208.11,2209.92,2213.55,2199.65,2208.11,5188747651,-0.000818001772676747
2018-12-31,2211.52,2208.11,2223.71,2202.9,2211.52,11500744296,0.001544116380457671
2019-01-02,2220.22,2220.51,2224.75,2210.32,2220.22,5045322602,-0.00012734396116041247
2019-01-03,2221.85,2220.22,2236.81,2213.82,2221.85,6434975342,0.000731003513595168
2019-01-04,2223.96,2221.85,2229.64,2219.42,2223.96,3816052133,0.0009526208484368636
2019-01-07,2229.5,2223.96,2235.25,2221.51,2229.5,11024497947,0.0024880484631943445
2019-01-08,2229.27,2229.5,2230.5,2226.95,2229.27,4175371778,-0.00010319617660261183
2019-01-09,2232.53,2229.27,2234.92,2228.25,2232.53,8088685292,0.0014575941280230657
2019-01-10,2230.47,2232.53,2234.89,2224.97,2230.47,6429059674,-0.0009194489593870076
2019-01-11,2231.45,2230.47,2233.03,2229.79,2231.45,5118236489,0.0004351261616074557
2019-01-14,2231.77,2231.45,2235.66,2229.78,2231.77,8600183816,0.00014600387475895328
2019-01-15,2229.83,2231.77,2236.36,2219.14,2229.83,5309549336,-0.0008684277556479177
2019-01-16,2232.48,2229.83,2255.58,2219.94,2232.48,8128008266,0.0011853557914218735
2019-01-17,2231.79,2232.48,2240.1,2214.02,2231.79,3635261886,-0.0003087442730486549
2019-01-18,2237.24,2231.79,2243.82,2228.98,2237.24,11321696581,0.0024408379895146607
2019-01-21,2240.78,2237.24,2244.62,2235.6,2240.78,9295160974,0.001578623737911134
2019-01-22,2256.13,2240.78,2268.96,2235.32,2256.13,20852045796,0.00682793422698582
2019-01-23,2241.1,2256.13,2275.14,2197.03,2241.1,30312757804,-0.006683603298307255
2019-01-24,2229.31,2241.1,2247.89,2213.56,2229.31,11686481062,-0.005274847386233355
2019-01-25,2220.54,2229.31,2232.76,2212.51,2220.54,10606434376,-0.003944065750040661
2019-01-28,2221.37,2220.54,2239.23,2212.89,2221.37,4618196394,0.00037443118551574284
2019-01-29,2220.13,2221.37,2223.77,2214.54,2220.13,6175901457,-0.0005580898098390135
2019-01-30,2223.61,2220.13,2247.65,2209.84,2223.61,7374823586,0.0015677541664811626
2019-01-31,2223.39,2223.61,2224.9,2220.39,2223.39,5477857775,-0.0001009863723270087
2019-02-01,2229.56,2223.39,2238.6,2219.52,2229.56,7924783625,0.002770677310698703
2019-02-04,2236.46,2229.56,2247.95,2224.64,2236.46,7369825800,0.0030905960891549644
2019-02-05,2235.84,2236.46,2245.7,2214.29,2235.84,4510768483,-0.0002752701422385883
2019-02-06,2231.91,2235.84,2245.26,2209.98,2231.91,7245471177,-0.0017595921080693668
2019-02-07,2228.29,2231.91,2236.46,2217.7,2228.29,8372310025,-0.0016242482340573746
2019-02-08,2231.22,2228.29,2235.64,2226.4,2231.22,6371969887,0.0013143794930007152
2019-02-11,2222.79,2231.22,2235.84,2212.03,2222.79,10769798676,-0.0037870365906226286
2019-02-12,2225.26,2222.79,2261.98,2207.07,2225.26,5838702361,0.0011107363503669106
2019-02-13,2226.82,2225.26,2236.73,2221.01,2226.82,5103548435,0.0007009125249483438
2019-02-14,2233.2,2226.82,2252.04,2218.77,2233.2,9009654027,0.002864141453035587
2019-02-15,2235.49,2233.2,2242.75,2230.1,2235.49,5438102717,0.0010246054990909693
2019-02-18,2233.36,2235.49,2239.21,2224.68,2233.36,4984799916,-0.0009556651054464205
2019-02-19,2235.54,2233.36,2242.37,2230.43,2235.54,7335834101,0.000976741129558823
2019-02-20,2240.42,2235.54,2255.35,2229.16,2240.42,8850794156,0.0021798682558351544
2019-02-21,2250.51,2240.42,2275.77,2229.64,2250.51,26577694905,0.004496435034694444
2019-02-22,2247.81,2250.51,2254.22,2239.18,2247.81,6481423352,-0.001202827335302256
2019-02-25,2244.35,2247.81,2251.52,2235.71,2244.35,5868870856,-0.001538607089098714
2019-02-26,2245.72,2244.35,2250.63,2242.25,2245.72,10820951200,0.0006095680770753024
2019-02-27,2249.41,2245.72,2253.86,2243.82,2249.41,8099929131,0.0016425138789527053
2019-02-28,2251.94,2249.41,2280.41,2237.23,2251.94,8069478967,0.001121658850429399
2019-03-01,2244.77,2251.94,2255.64,2236.15,2244.77,12655395311,-0.0031890199505409085
2019-03-04,2242.98,2244.77,2251.87,2226.42,2242.98,6353040189,-0.0007954851756463495
2019-03-05,2242.75,2242.98,2248.17,2230.65,2242.75,4385239017,-0.00010527980380001809
2019-03-06,2240.71,2242.75,2249.73,2224.44,2240.71,3968660192,-0.0009095201586587519
2019-03-07,2232.89,2240.71,2254.28,2201.32,2232.89,12596074390,-0.0034970243624363223
2019-03-08,2261.17,2232.89,2290.44,2220.5,2261.17,21173103913,0.012586821498000078
2019-03-11,2311.16,2261.17,2368.86,2236.97,2311.16,49497504380,0.021867125987639346
2019-03-12,2304.49,2311.16,2313.93,2298.03,2304.49,7989350507,-0.00289086055829727
2019-03-13,2298.75,2304.49,2310.33,2285.15,2298.75,10068864299,-0.0024920509348884106
2019-03-14,2297.87,2298.75,2305.19,2282.86,2297.87,4813434726,-0.00038396337229122397
2019-03-15,2296.56,2297.87,2299.58,2292.56,2296.56,5510631980,-0.0005707491303794888
2019-03-18,2300.9,2296.56,2317.09,2289.63,2300.9,8398427954,0.0018897920823551457
2019-03-19,2310.88,2300.9,2332.62,2291.62,2310.88,10940742388,0.004325866568539071
2019-03-20,2308.91,2310.88,2318.92,2290.15,2308.91,4985496432,-0.0008501162063377046
2019-03-21,2310.85,2308.91,2315.88,2306.76,2310.85,7071983328,0.0008384844228678876
2019-03-22,2314.39,2310.85,2328.08,2304.99,2314.39,9513940502,0.0015307808249265574
2019-03-25,2316.42,2314.39,2321.39,2312.26,2316.42,3861294042,0.0008749664192038325
2019-03-26,2316.08,2316.42,2322.16,2302.67,2316.08,2417120226,-0.0001465738104186238
2019-03-27,2310.92,2316.08,2320.24,2301.23,2310.92,6804339228,-0.002230215344262715
2019-03-28,2313.13,2310.92,2323.59,2306.44,2313.13,7699246063,0.0009558898351316649
2019-03-29,2316.76,2313.13,2324.57,2309.78,2316.76,10062992418,0.0015682449259543027
2019-04-01,2312.77,2316.76,2318.7,2308.26,2312.77,5554393057,-0.001721394742442405
2019-04-02,2324.05,2312.77,2333.89,2308.58,2324.05,15704649939,0.004863487187227186
2019-04-03,2322.82,2324.05,2324.76,2321.17,2322.82,8107171634,-0.0005284769162242544
2019-04-04,2322.91,2322.82,2332.43,2318.74,2322.91,4059267817,3.763859564714738e-05
2019-04-05,2326.91,2322.91,2348.31,2313.75,2326.91,11223586830,0.0017199581245538778
2019-04-08,2324.75,2326.91,2327.64,2323.03,2324.75,7509783331,-0.0009282958540649015
2019-04-09,2317.47,2324.75,2327.22,2311.71,2317.47,7974827906,-0.0031364394874334707
2019-04-10,2308.26,2317.47,2322.81,2295.85,2308.26,11674091956,-0.00398137263464923
2019-04-11,2315.56,2308.26,2333.79,2300.47,2315.56,10632432549,0.0031559437588772007
2019-04-12,2318.05,2315.56,2321.48,2314.09,2318.05,6079629813,0.001075315981519357
2019-04-15,2318.44,2318.05,2321.83,2316.59,2318.44,5109390572,0.0001713861981309924
2019-04-16,2315.93,2318.44,2320.31,2311.59,2315.93,6681912035,-0.001083525090287188
2019-04-17,2312.27,2315.93,2319.17,2304.72,2312.27,2911265394,-0.001584144343029135
2019-04-18,2308.46,2312.27,2314.48,2303.31,2308.46,4832853715,-0.0016474109880651308
2019-04-19,2307.76,2308.46,2310.49,2303.02,2307.76,2167895651,-0.00030497165222374703
2019-04-22,2318.81,2307.76,2339.36,2298.99,2318.81,14891430662,0.004776621792110713
2019-04-23,2313.35,2318.81,2324.42,2300.29,2313.35,9393657043,-0.0023549114330680757
2019-04-24,2306.55,2313.35,2315.75,2300.97,2306.55,10941910318,-0.002944018620954091
2019-04-25,2304.88,2306.55,2311.3,2293.8,2304.88,3835548248,-0.0007253957124428262
2019-04-26,2302.91,2304.88,2308.18,2295.21,2302.91,6617532528,-0.0008565346398207741
2019-04-29,2284.14,2302.91,2319.95,2244.69,2284.14,26911241160,-0.008183014037572758
2019-04-30,2311.91,2284.14,2334.8,2274.44,2311.91,20852098994,0.012083529345969792
